Open,High,Low,Close,Date,SRETURN
18355.14,18461.44,18173.31,18414.45,10-Apr-2013,0.010313017
18577.52,18599.14,18397.94,18542.2,11-Apr-2013,0.006937487
18275.66,18337.91,18186.1,18242.56,12-Apr-2013,-0.016159895
18196.09,18424.4,18144.22,18357.8,15-Apr-2013,0.006317096
18356.32,18771.33,18325.73,18744.93,16-Apr-2013,0.021088039
18773.45,18869.88,18673.44,18731.16,17-Apr-2013,-0.000734599
18695.34,19058.8,18691.61,19016.46,18-Apr-2013,0.015231304
18989.78,19204.9,18989.78,19169.83,22-Apr-2013,0.008065118
19210.26,19210.26,19042.08,19179.36,23-Apr-2013,0.000497135
19192.11,19434.85,19192.11,19406.85,25-Apr-2013,0.011861188
19376,19384.95,19249.75,19286.72,26-Apr-2013,-0.006190082
19306.67,19428.94,19284.4,19387.5,29-Apr-2013,0.005225357
19492.83,19622.68,19317.38,19504.18,30-Apr-2013,0.006018311
19459.33,19792,19451.26,19735.77,02-May-2013,0.011873865
19707.95,19744.85,19542.63,19575.64,03-May-2013,-0.008113694
19571.66,19694.29,19554.31,19673.64,06-May-2013,0.005006222
19697.33,19917.88,19697.33,19888.95,07-May-2013,0.010944086
19950.22,20037.27,19851.22,19990.18,08-May-2013,0.005089761
20015.86,20058.48,19903.83,19939.04,09-May-2013,-0.002558256
19911.08,20119.14,19908.8,20082.62,10-May-2013,0.007200948
20091.93,20146.83,20055.18,20122.32,11-May-2013,0.001976834
20073.41,20109.08,19667.39,19691.67,13-May-2013,-0.021401608
19715.8,19831.79,19652.69,19722.29,14-May-2013,0.001554972
19798.18,20241.96,19798.18,20212.96,15-May-2013,0.024878957
20167.93,20326.48,20162.12,20247.33,16-May-2013,0.001700394
20267.6,20328.19,20155.01,20286.12,17-May-2013,0.001915808
20277.76,20443.62,20186.66,20223.98,20-May-2013,-0.003063178
20227.17,20308.04,20072.68,20111.61,21-May-2013,-0.005556275
20150.69,20220.35,20000.86,20062.24,22-May-2013,-0.002454801
19971.37,20027.56,19634.79,19674.33,23-May-2013,-0.019335328
19765.32,19833.14,19568.49,19704.33,24-May-2013,0.00152483
19750.67,20083.47,19678.31,20030.77,27-May-2013,0.016566917
20056.28,20209.82,19963.23,20160.82,28-May-2013,0.006492511
20202.51,20216.49,20044.74,20147.64,29-May-2013,-0.000653743
20066.94,20254.03,20066.14,20215.4,30-May-2013,0.003363173
20186.67,20191.29,19730.55,19760.3,31-May-2013,-0.02251254
19859.22,19860.19,19541.97,19610.48,03-Jun-2013,-0.007581869
19605.68,19742.7,19522.47,19545.78,04-Jun-2013,-0.003299256
19532.42,19604.43,19441.35,19568.22,05-Jun-2013,0.001148074
19503.68,19635.37,19395.32,19519.49,06-Jun-2013,-0.002490262
19522.31,19711.55,19397.51,19429.23,07-Jun-2013,-0.004624096
19530.35,19585.75,19366.82,19441.07,10-Jun-2013,0.000609391
19382.22,19418.74,19121.18,19143,11-Jun-2013,-0.015331975
19103.96,19143.24,18969.08,19041.13,12-Jun-2013,-0.005321527
18897.49,18914.13,18765.53,18827.16,13-Jun-2013,-0.011237253
18959.83,19213.1,18952.09,19177.93,14-Jun-2013,0.018631063
19249.9,19344.28,19084.68,19325.87,17-Jun-2013,0.007714076
19329.17,19383.61,19191.37,19223.28,18-Jun-2013,-0.005308429
19224.09,19274.26,19100.13,19245.7,19-Jun-2013,0.001166294
19069.2,19069.2,18687.19,18719.29,20-Jun-2013,-0.027352084
18695.8,18820.81,18615.14,18774.24,21-Jun-2013,0.002935475
18714.06,18714.06,18467.16,18540.89,24-Jun-2013,-0.012429265
18602.25,18802.31,18487.3,18629.15,25-Jun-2013,0.004760289
18662.37,18690.5,18514.35,18552.12,26-Jun-2013,-0.004134918
18716.11,18925.75,18688.28,18875.95,27-Jun-2013,0.017455148
19093.18,19432.94,19093.18,19395.81,28-Jun-2013,0.027540865
19352.48,19598.43,19347.57,19577.39,01-Jul-2013,0.009361816
19573.93,19589.14,19442.75,19463.82,02-Jul-2013,-0.00580108
19347.11,19347.11,19147.31,19177.76,03-Jul-2013,-0.014697012
19256.12,19445.02,19245.01,19410.84,04-Jul-2013,0.012153661
19568.79,19640.27,19477.74,19495.82,05-Jul-2013,0.004377966
19418.98,19422.69,19185.92,19324.77,08-Jul-2013,-0.008773676
19399.37,19486,19380.25,19439.48,09-Jul-2013,0.005935905
19482.66,19505.93,19237.91,19294.12,10-Jul-2013,-0.007477566
19468.46,19723.51,19468.46,19676.06,11-Jul-2013,0.019795668
19898.69,19991.94,19785.59,19958.47,12-Jul-2013,0.014352975
19926.1,20072.44,19883.19,20034.48,15-Jul-2013,0.003808408
19788.09,19890.63,19649.58,19851.23,16-Jul-2013,-0.009146731
19928.95,19983.22,19778.54,19948.73,17-Jul-2013,0.004911534
19999.51,20176.9,19956.2,20128.41,18-Jul-2013,0.00900709
20213.45,20256.6,20111.13,20149.85,19-Jul-2013,0.001065161
20096.71,20264.9,20065.69,20159.12,22-Jul-2013,0.000460053
20249.98,20351.06,20249.98,20302.13,23-Jul-2013,0.00709406
20200.2,20252.7,19994.25,20090.68,24-Jul-2013,-0.010415163
20062,20110.81,19763.9,19804.76,25-Jul-2013,-0.014231474
19892.47,19907.45,19699.76,19748.19,26-Jul-2013,-0.002856384
19714.42,19751.03,19570.87,19593.28,29-Jul-2013,-0.007844263
19577.75,19672.72,19328.54,19348.34,30-Jul-2013,-0.012501225
19304.07,19387.5,19126.82,19345.7,31-Jul-2013,-0.000136446
19443.29,19569.2,19170.46,19317.19,01-Aug-2013,-0.001473713
19399.55,19451.7,19078.72,19164.02,02-Aug-2013,-0.007929207
19178.06,19306.51,19141.68,19182.26,05-Aug-2013,0.000951784
19127.1,19131.92,18667.3,18733.04,06-Aug-2013,-0.023418513
18758.53,18811.46,18551.35,18664.88,07-Aug-2013,-0.003638491
18687.3,18829.26,18621.67,18789.34,08-Aug-2013,0.006668138
18898.94,19066.97,18796.01,18946.98,12-Aug-2013,0.008389864
18895.26,19248.11,18864.81,19229.84,13-Aug-2013,0.014929028
19299.42,19392.56,19203.63,19367.59,14-Aug-2013,0.007163346
19297.11,19310.95,18559.65,18598.18,16-Aug-2013,-0.039726677
18587.38,18587.38,18139.15,18307.52,19-Aug-2013,-0.015628411
18142.83,18306.46,17970.98,18246.04,20-Aug-2013,-0.003358183
18545.44,18567.7,17807.19,17905.91,21-Aug-2013,-0.018641305
17896.84,18349.82,17759.59,18312.94,22-Aug-2013,0.022731601
18386.53,18546.6,18210.75,18519.44,23-Aug-2013,0.01127618
18602.56,18728.19,18488.93,18558.13,26-Aug-2013,0.002089156
18460.72,18460.72,17921.82,17968.08,27-Aug-2013,-0.031794691
17851.44,18101.84,17448.71,17996.15,28-Aug-2013,0.001562215
18073.66,18455.66,18071.22,18401.04,29-Aug-2013,0.022498701
18424.72,18679.26,18272.76,18619.72,30-Aug-2013,0.011884111
18691.83,18942.06,18678.93,18886.13,02-Sep-2013,0.014307949
19002.77,19007.31,18166.17,18234.66,03-Sep-2013,-0.034494626
18314.68,18612.6,18188.43,18567.55,04-Sep-2013,0.018255893
18857.6,19117.52,18847.02,18979.76,05-Sep-2013,0.02220056
19072.02,19293.96,18929.38,19270.06,06-Sep-2013,0.015295241
19448.39,20012.69,19444.66,19997.09,10-Sep-2013,0.037728476
19999.77,20055.53,19777.63,19997.45,11-Sep-2013,1.80026E-05
20046.05,20052.05,19676.49,19781.88,12-Sep-2013,-0.010779874
19744.54,19899.37,19675.68,19732.76,13-Sep-2013,-0.00248308
19977.38,20086.43,19596.15,19742.47,16-Sep-2013,0.000492075
19721.9,19819.1,19635.44,19804.03,17-Sep-2013,0.003118151
19865.99,20013.33,19775.29,19962.16,18-Sep-2013,0.007984738
20354.73,20739.69,20347.3,20646.64,19-Sep-2013,0.034288875
20616.35,20677.99,20051.43,20263.71,20-Sep-2013,-0.018546843
20060.82,20199.81,19826.3,19900.96,23-Sep-2013,-0.01790146
19820.03,20050.42,19782.78,19920.21,24-Sep-2013,0.00096729
19947.43,19978.49,19658.74,19856.24,25-Sep-2013,-0.003211312
19853.66,19997.28,19826.99,19893.85,26-Sep-2013,0.001894115
19951.73,19981.57,19674.38,19727.27,27-Sep-2013,-0.008373442
19643.89,19651.31,19320.73,19379.77,30-Sep-2013,-0.01761521
19452.05,19532.91,19264.72,19517.15,01-Oct-2013,0.007088835
19585.79,19929.24,19583.97,19902.07,03-Oct-2013,0.019722142
19870,20052,19833.17,19915.95,04-Oct-2013,0.000697415
19880.94,19921.38,19647.88,19895.1,07-Oct-2013,-0.0010469
20094.21,20150.27,19936.72,19983.61,08-Oct-2013,0.004448834
19918.2,20277.74,19826.96,20249.26,09-Oct-2013,0.013293394
20228.76,20323.77,20135.91,20272.91,10-Oct-2013,0.001167944
20535.9,20559.69,20368.06,20528.59,11-Oct-2013,0.012611904
20534.61,20645.94,20497.88,20607.54,14-Oct-2013,0.003845856
20722.9,20759.58,20446.73,20547.62,15-Oct-2013,-0.002907674
20579.56,20629.8,20375.42,20415.51,17-Oct-2013,-0.006429455
20486.78,20932.23,20486.78,20882.89,18-Oct-2013,0.022893379
20915.76,20970.92,20768.99,20893.89,21-Oct-2013,0.000526747
20863.15,20948.91,20810.25,20864.97,22-Oct-2013,-0.001384137
20875.31,20922.32,20589.72,20767.88,23-Oct-2013,-0.004653254
20766.05,21039.42,20656.7,20725.43,24-Oct-2013,-0.002044022
20725.52,20782.16,20622.55,20683.52,25-Oct-2013,-0.002022153
20696.51,20771.36,20550.64,20570.28,28-Oct-2013,-0.00547489
20593.49,20952.55,20493.66,20929.01,29-Oct-2013,0.017439238
20944.14,21086.59,20937.12,21033.97,30-Oct-2013,0.005015048
21000.6,21205.44,20991.98,21164.52,31-Oct-2013,0.006206627
21158.81,21293.88,21141.32,21196.81,01-Nov-2013,0.001525667
21278.08,21321.53,21212.31,21239.36,03-Nov-2013,0.002007378
21134.1,21158.56,20951.71,20974.79,05-Nov-2013,-0.01245659
21004.54,21045.38,20861.42,20894.94,06-Nov-2013,-0.003806951
20896.13,21142.85,20797.06,20822.77,07-Nov-2013,-0.003453946
20785.2,20821.01,20600.9,20666.15,08-Nov-2013,-0.007521574
20596.4,20672.53,20453.15,20490.96,11-Nov-2013,-0.008477147
20510.31,20584.22,20262.22,20281.91,12-Nov-2013,-0.01020206
20248.52,20365.59,20161.64,20194.4,13-Nov-2013,-0.004314682
20351.39,20568.99,20348.27,20399.42,14-Nov-2013,0.010152319
20570.59,20868.76,20570.59,20850.74,18-Nov-2013,0.022124158
20870.16,20934.4,20828.69,20890.82,19-Nov-2013,0.001922234
20857.01,20895.3,20579.94,20635.13,20-Nov-2013,-0.012239347
20579.26,20579.26,20189.23,20229.05,21-Nov-2013,-0.019679062
20316.58,20388.12,20137.67,20217.39,22-Nov-2013,-0.000576399
20326.66,20626.15,20326.66,20605.08,25-Nov-2013,0.019176066
20604.27,20604.27,20390.62,20425.02,26-Nov-2013,-0.008738622
20449,20482.67,20348.06,20420.26,27-Nov-2013,-0.000233048
20522.36,20606.38,20461.51,20534.91,28-Nov-2013,0.005614522
